2176,1560,1552,2156,1553,2147,2153,1544
2205,1574,1574,2194,1553,2181,2189,1564
2167,225,226,2151,1541,2159,2164,1550
2762,1553,1543,2731,1548,2191,2196,1554
2165,1553,1544,2146,1546,2147,2156,1547
2193,1569,1562,2176,1549,2179,2181,1561
2192,214,214,2171,2182,2187,2186,2182
4095,4095,4095,4095,4095,4095,4095,4095
