2174,1558,1555,2157,1558,2153,2149,1547
2208,1576,1572,2190,1554,2185,2189,1559
2169,224,225,2151,1544,2161,2160,1549
2754,1552,1542,2737,1548,2190,2189,1550
2163,1548,1549,2141,1542,2147,2154,1544
2193,1567,1565,2172,1549,2177,2181,1554
2190,215,267,2170,2178,2186,2188,2180
4095,4095,4095,4095,4095,4095,4095,4095
