2206,2196,2198,2184,2174,2777,2771,2180
2195,2187,2179,2184,2170,2183,2183,2165
2217,2198,2198,2202,2784,2198,2191,2786
2193,2180,2183,2186,2191,2197,2200,2181
2842,2822,2822,2823,2180,2825,2828,2168
2209,2200,2204,2193,2810,2824,2824,2816
2153,2184,2175,2157,2162,2152,2158,2154
2203,2178,2183,2186,2173,2175,2182,2168
