2203,2198,2216,2187,2181,2775,2777,2180
2195,2183,2184,2180,2170,2185,2182,2172
2215,2198,2202,2202,2788,2199,2198,2785
2199,2178,2182,2184,2191,2195,2197,2186
2839,2824,2825,2824,2177,2824,2826,2188
2216,2204,2206,2189,2809,2826,2820,2813
2177,2172,2173,2160,2161,2153,2155,2160
2197,2182,2178,2185,2170,2184,2185,2173
