2231,2198,2194,2187,2178,2771,2784,2179
2199,2179,2184,2180,2168,2186,2183,2169
2212,2196,2193,2202,2785,2222,2191,2781
2201,2185,2181,2185,2190,2193,2199,2186
2842,2821,2822,2825,2184,2822,2831,2187
2207,2205,2203,2194,2806,2825,2824,2815
2175,2172,2171,2156,2164,2154,2154,2157
2199,2177,2182,2182,2171,2183,2183,2177
